program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck2,0d3f25e39a424104853f31a64ccc9bff,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,1d3ace4524ce40a7a30c9ac6c3265e39,5000,33,0.9994,0.9393939393939394,0.9721138446347073,0.9777626395152825,0.9444444444444444,0.9997832448249702
shuffle_dyck2,2e183301cfe243d69efcf083fd205824,5000,33,0.9984,0.8484848484848485,0.9402594353011606,0.9527496980100452,0.8809523809523809,0.9995664896499404
shuffle_dyck2,3848387f2b7340e69d22c2fd8692498e,5000,33,0.998,0.8181818181818182,0.9323093801662135,0.9472932296763513,0.8650793650793651,0.9995393952530617
shuffle_dyck2,4566902100414852884f357866765e38,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,55de37b8964348b084d3e6206207c746,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,64a9c472c01a4b3a95149024cd718b5b,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,70e26135d6e0414fad3c659c290b4ed1,5000,33,0.9988,0.9393939393939394,0.9918467368884623,0.980484661027595,0.9841269841269841,0.9995664896499404
shuffle_dyck2,7fd2bd69ec3c49a2af275e3a046653f3,5000,33,0.9942,0.30303030303030304,0.7237457444594109,0.7820378518976383,0.44841269841269843,0.9990787905061234
shuffle_dyck2,8ea3a6b87bac4bdbbc052adb8e675900,5000,33,0.996,0.8181818181818182,0.9253545065293196,0.8844370040658716,0.8531746031746031,0.997534409884036
shuffle_dyck2,9a93798fdfed4148a912df0ab0a583fc,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,acf541136ad74eb0b5ab514436366369,5000,33,0.9926,0.0,0.5058846449601841,0.5098236357215563,0.011904761904761904,0.9998645280156063
shuffle_dyck2,ba25d02f92b44f8180847acbf6cc5659,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,c67c87fff07c4cbea1326c49cfa6df02,5000,33,0.9916,0.42424242424242425,0.7921335074255851,0.787599243984392,0.5873015873015873,0.9969654275495827
shuffle_dyck2,d0c979c64d1b4c018d77d4cc6d90513f,5000,33,0.9992,0.9393939393939394,0.9860162807220356,0.9860162807220356,0.9722222222222222,0.9998103392218489
shuffle_dyck2,e1ca0b7891ba44b193b790e4cacb7e23,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,f006a6988f0e42209f930294625692c3,5000,33,0.9958,0.5151515151515151,0.7792877528165271,0.8284513240086188,0.5595238095238095,0.9990516961092446
shuffle_dyck2,fc813008ee9945e39f2ef731efbe7942,5000,33,0.9982,0.8484848484848485,0.9283140318010806,0.9431593653372417,0.8571428571428571,0.9994852064593042
