program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck2,35ea60d98a6f4057a19d4e8cbb3004e5,5000,33,0.9998,0.9696969696969697,0.9880952380952381,0.9939352653223498,0.9761904761904762,1.0
shuffle_dyck2,08f089c65d56403e9fd95bc72056dc89,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,17cb75ca0af14d28944a4e67a9ce6e21,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,2b09e7502d2c4e3fbfdde39cc4166604,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,410f4336c370449dae0055d8550855fb,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,51ab2718142b46c98402a8878e4bed39,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,5d1865f489904776accd4b78d3a8ff1c,5000,33,0.9978,0.7575757575757576,0.90443677199936,0.9245124593716143,0.8095238095238095,0.9993497344749106
shuffle_dyck2,6cce0689778a4ba28c1c0c5d27a081cf,5000,33,0.9994,1.0,0.9998780752140457,0.9911671003487283,1.0,0.9997561504280915
shuffle_dyck2,7c4f652e58ed458d80f8485cd99ced26,5000,4967,0.9942,0.9987920273807127,1.0,0.5,1.0,nan
shuffle_dyck2,87b18be6f9064dfa9740e91537fdd9b3,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,95b38e6e8ede42268ff62e85f987dfa7,5000,33,0.999,0.8787878787878788,0.9483720568173803,0.9696580966641504,0.8968253968253969,0.9999187168093638
shuffle_dyck2,a37e1fa599d148208d57636f93326b84,5000,33,0.9938,0.6363636363636364,0.8416960404334415,0.8190556509342088,0.6865079365079365,0.9968841443589466
shuffle_dyck2,b6efde376f604265bb8e4e2688eaebff,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,c28f4430d26748d38e2b1b2abdfb51e9,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,cd54203a09fe4cb4bc337f12c58faa52,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,de383bfdc6e74eff81731d5a3758ab4a,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,ec821227494441c89d13fa6a69637f20,5000,33,0.9964,0.7878787878787878,0.8937439467676814,0.8731521436539796,0.7896825396825397,0.9978053538528232
shuffle_dyck2,f79a65e93a7d46ff9b90ee1e85db518a,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
