program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck,05c719df42404a1cac0d3e50605b9bb6,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,142dea74ad254605a7e4a9ad428ce599,205,3,0.9560975609756097,0.0,0.5500253292806484,0.5630159671758366,0.10714285714285714,0.9929078014184397
shuffle_dyck,20c77abc3e8c424c90150174c18b9869,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,2a050f983fcd4e4aa9ef22c43abd851a,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,387877b30c64497a8686912ee7ae96f0,205,3,0.9804878048780488,0.0,0.5175843659886213,0.5295413506681113,0.03571428571428571,0.9994544462629569
shuffle_dyck,3ded1d86f46b4ea58ceca77250bbae47,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,4c51af06649c43cdaa4468c3b581fef3,205,3,1.0,1.0,1.0,1.0,1.0,1.0
shuffle_dyck,55749042493f44ce9fb988c0b4669088,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,61220a4d8e6e4e24b7dabebe89494358,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,6ef01d7d891a4e20a1769575cc9d0ed7,205,3,0.9804878048780488,0.0,0.6228177850518276,0.6588494092808334,0.25,0.9956355701036552
shuffle_dyck,770f25e08073475791afaa5a2be89060,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,8a1c1fbf7b47481eb27cea1f2162fcc0,205,3,0.9609756097560975,0.0,0.5164932585145351,0.5250733699119561,0.03571428571428571,0.9972722313147845
shuffle_dyck,965022cdc88f4d8398b9f11b7c8cb401,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,a641f753ae564e2fbeb8d1277edcaa68,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,b1351fef22b64b34ba48e3412ea24b34,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,beac55e90cd74e91af475b1bddcf11bc,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,cc8d70d3d6c44d47a5f8e404db72a2c0,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,d45588776d814cb89269bff9b7038381,205,3,0.9951219512195122,1.0,0.9997272231314784,0.9910916445274167,1.0,0.9994544462629569
shuffle_dyck,e3db1a175b4f458d8a1bb059b8d5a0a4,205,3,0.9609756097560975,0.0,0.49263502454991814,0.49250068175620393,0.0,0.9852700490998363
shuffle_dyck,efa8fd289f194d6591a221e7ddd711c3,205,3,0.9560975609756097,0.0,0.5860123918634557,0.606351796452422,0.17857142857142858,0.9934533551554828
shuffle_dyck,fe2c8415f1364738a36c107365e93362,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
