program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck2,25a3b0e0f9a9489ab85e65d02d6fdaa9,5000,33,0.9916,0.0,0.5330392516097513,0.5511925675675676,0.06746031746031746,0.998618185759185
shuffle_dyck2,02949b80c89942edacbb378f4e1baa46,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,16e420f569924cba8703dfd06f385fdd,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,3332e030c2d44676b0a299fa91222ed7,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,3d40bb5839cd4815b7c809a88f5ccfa4,5000,33,0.9952,0.5151515151515151,0.8090767519753106,0.852868447423637,0.6190476190476191,0.999105884903002
shuffle_dyck2,4f4e499874ec4d97aaf3cd171ad67ad6,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,5aaa3f932bf74daf8aabfa39811d0624,5000,33,0.9922,0.030303030303030304,0.5592122239597042,0.5967055858194452,0.11904761904761904,0.9993768288717894
shuffle_dyck2,69878756489d4c71b169b8b0d562b4a1,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,73d1e35e59934b52a9e79dd23d1b52fa,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,830f6c5fe3544763b9b4e61452fbcbd0,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,92c9a5390c4f4098b7ca2b80cd15541b,5000,33,1.0,1.0,1.0,1.0,1.0,1.0
shuffle_dyck2,9ffb783a9c3b4bf4b01e18d27114ff4d,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,b3ab18cfcb664cb699d2945e5aa5deb0,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,bf6208bd09dc4ded85921e2d234ce93f,5000,33,0.9946,0.48484848484848486,0.7728612199187684,0.798754400216626,0.5476190476190477,0.9981033922184892
shuffle_dyck2,c987c043b8a14374974d19977566e4f6,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,dc9a7090a2194e09b53939a656098b6b,5000,33,0.9938,0.6363636363636364,0.8713224732109527,0.8314620937653545,0.746031746031746,0.9966132003901593
shuffle_dyck2,e9942862c2724b249358becdf4b89b1d,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,f35abdd9fa4f49b48ca4dcd4b63e9884,5000,33,0.9998,1.0,0.9998916224124851,0.9921333053327552,1.0,0.9997832448249702
