program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck,01d3a605118c41aca3b6bac7f06b86d0,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,11b20161d894416b9696c22737a5f050,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,1b18bf2a2c48456ba7c01ed3138a0b38,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,28946b583671455491af283d50a462be,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,31c551c87f544266a50394dd91b843a2,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,3a9b361870094621903a119b0c1eb2f2,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,48b5ca5b0bdf4c96aaf53589d0279e06,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,5313d3bdac6941be936c240c6c41103b,205,3,0.975609756097561,0.6666666666666666,0.9758689891668615,0.8428607616313434,0.9642857142857143,0.9874522640480087
shuffle_dyck,5f34bda2066a44a8a19c43e11eee4f0a,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,69b33612ca174c74ba5468cfca324999,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,73fcd20b785d46a5bb4a2d3408e63b3b,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,825e25c29c654a63b812afe7a189f6db,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,92bf933ab8ca40d39d84b8572603404b,205,3,0.975609756097561,0.0,0.8901293741719274,0.8644820680866558,0.7857142857142857,0.994544462629569
shuffle_dyck,a0840b0e6a7c4cfe829d7693a43754e8,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,ad73cd377cc947bb8e1c4924b52f253a,205,3,0.9463414634146341,0.0,0.5299859714753332,0.5328141608046105,0.07142857142857142,0.9885433715220949
shuffle_dyck,bcfc3c57d46a4c22ae6c64d5c1c75383,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,c709b5c8e3514f91ae3f12aa06321bb5,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,d01ae0452fcd4d7b90d24fd5d419c58e,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,de4f70e4d4ad4614abfca033104a4bb0,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,eeeef13d3f7645dca0b99770905a9d2a,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,fa26bdf87a1047bcb84877925158f145,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
