program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck,0cfa6da903ca4ed585911c6c41b83505,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,17388f654aa44a56a60bb7a60ef31e88,205,3,0.9853658536585366,0.3333333333333333,0.8384673836801497,0.8783660130718954,0.6785714285714286,0.9983633387888707
shuffle_dyck,27c7ff95ac2a482095f5175571d24fd0,205,202,0.975609756097561,0.9900990099009901,1.0,0.5,1.0,
shuffle_dyck,2f46ac73aaea48ffbf90039792cd3c11,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,3a033d28c24740c49bfa2ff2b7245062,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,4490f1628ec44b35bd6c52d22503617a,205,3,0.9853658536585366,0.6666666666666666,0.9772328735094693,0.867259560697808,0.9642857142857143,0.9901800327332242
shuffle_dyck,5151320986df4c0ea72b97cbf676a657,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,5ccc344bb6d54c0dbe13d1056ab80317,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,670151d3799c46e998639d9894c0bd6f,205,3,0.975609756097561,1.0,0.996999454446263,0.9164056597994976,1.0,0.993998908892526
shuffle_dyck,72d362583f32478093ff35344c4b6b0a,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,8084e8963dcc43dcb8f1d96c6933db9c,205,3,0.9853658536585366,0.6666666666666666,0.9415185877951835,0.8492367516520651,0.8928571428571429,0.9901800327332242
shuffle_dyck,90dba4f0842b4fa59e8b2a692d1abfaa,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,9d6e6d4e785f42ec8555718f2b1364e9,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,ab77c6aefdaf472ab7b5cd47df88fc0e,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,baeea1563350477881479f16a0707044,205,3,0.9902439024390244,0.6666666666666666,0.8736361156573922,0.8872531200775478,0.75,0.9972722313147845
shuffle_dyck,c527f4cd842c4b309e8404ba991ff229,205,3,0.9853658536585366,0.0,0.5178571428571429,0.5308271940390488,0.03571428571428571,1.0
shuffle_dyck,cf7490b0b3e04ab493485b19eca146b2,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,dcd9e909215e414494b7f9bd38619840,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,e92190e10df1417f9849898e0ca672ac,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,f7c2b0751d1e4fbdb34430e70e6dfaa5,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
