program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck,0c64456e758e4a27879f4504cd663ade,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,16d41ca19eff47a3ad2e7e129ac5dd1f,205,3,0.9609756097560975,0.0,0.9060770789494194,0.8352248945555233,0.8214285714285714,0.9907255864702673
shuffle_dyck,27452f3224ae407a8eab2c1a1cb57ced,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,2e94347aaba04448ae45040a1e78ca77,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,39b9faf394644d849614707795a6333e,205,3,0.9951219512195122,1.0,0.9980905619203492,0.9434878989402083,1.0,0.9961811238406983
shuffle_dyck,43663b398a174e1fa7563d0131f8fa14,205,3,0.9317073170731708,0.0,0.763492712960798,0.7502787841770893,0.5357142857142857,0.9912711402073104
shuffle_dyck,5123bf25281b4ff18c81249eb90980db,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,5b7397b1bfbc4ed39883d74a135a5928,205,3,0.9951219512195122,1.0,0.9980905619203492,0.9434878989402083,1.0,0.9961811238406983
shuffle_dyck,6663fa384e884bb0b2e18b9bdd840df4,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,72cc258a3695483fa6130debb3ef72ba,205,3,0.9707317073170731,1.0,0.9929078014184397,0.8378919860627178,1.0,0.9858156028368794
shuffle_dyck,802db32a0a504182ba78a3fd2857bb0c,205,3,0.9609756097560975,0.0,0.6049606421946847,0.6387810559006211,0.21428571428571427,0.9956355701036552
shuffle_dyck,90060298726c4f23b5a977d5e7147d97,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,9d444becc44645139df3c89314e6bc5b,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,ab5ec6f51c38482684a17fb0c97f6f01,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,baec1b7612f94659b567c4ae81ec9049,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,c4b1bea9eeee4f07ac8de9a1c85f63c2,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,cf4deebe200a4c868a9e26d91472cbcb,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
shuffle_dyck,dc6c14c117654abea38cde58a4c5f304,205,3,0.9951219512195122,1.0,0.9986361156573922,0.958333519910801,1.0,0.9972722313147845
shuffle_dyck,e80b0665226c404c97a0899d75229b03,205,3,0.9804878048780488,0.0,0.6425843659886212,0.7133668267996627,0.2857142857142857,0.9994544462629569
shuffle_dyck,f6d4ea46bfd74200b74c9f7985c5df5f,205,3,0.9853658536585366,0.0,0.5,0.4962100703844071,0.0,1.0
