program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck2,176e4716872945f7848f2d21fdd8f412,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,067665f3dbc749b69d87e0934c2d64fe,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,266defee09454ab99a59d6829ad7a60d,5000,33,0.9998,1.0,0.9998916224124851,0.9921333053327552,1.0,0.9997832448249702
shuffle_dyck2,3469134e05514372b48dabb89bc063b3,5000,33,0.9988,0.9090909090909091,0.97397604683288,0.9702692219560995,0.9484126984126984,0.9995393952530617
shuffle_dyck2,3df28065026048a096628d52e8297928,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,4fa226893c444c02909fd6f6fb7b857f,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,5b5432db79394cdaa1ff816a1d5fc360,5000,33,0.9932,0.0,0.4999864528015606,0.4982920868942984,0.0,0.9999729056031212
shuffle_dyck2,6ac2ecf7ae1a43adb06fb6268b5418fe,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,76e4df9ddbd348b3bdad6783645b12c2,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,84b67cd7bab34a2ebee07321a2863c73,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,93edbcc30fae489cb6966c7bc19c4c7c,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,a175a691a52340e7959e69a12538365c,5000,33,0.9974,0.8181818181818182,0.924210305848433,0.9318694565020336,0.8492063492063492,0.9992142624905169
shuffle_dyck2,b489b7110cd84ef984693873364c8ec8,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,c0f07cde4f80479dacd15c085cd43667,5000,33,0.993,0.0,0.4998103392218489,0.49820401328760094,0.0,0.9996206784436978
shuffle_dyck2,cb21c5110fdc434988a2fbc68bb66a6d,5000,33,0.9906,0.0,0.5409893067446985,0.5631167542521492,0.08333333333333333,0.9986452801560637
shuffle_dyck2,dd5ff66880ae4be4a19028829f6494d3,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,ebaeed6fb72846d7a3a80e48e97fcb31,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,f38b18fc4772464b840d6f58b94c9de1,5000,33,0.996,0.5454545454545454,0.8507840602372954,0.8849101204320109,0.7023809523809523,0.9991871680936383
