program_name,job_id,n_test_sequences,n_positive_sequences,full_seq_exact_match_acc,positive_seq_exact_match_acc,token_balanced_accuracy,token_macro_f1,token_tpr_recall_pos,token_tnr_recall_neg
shuffle_dyck2,093fcbd31e5746d1973be7ebfaa1d6ce,5000,33,0.9976,0.7272727272727273,0.908405025967614,0.9269118814441709,0.8174603174603174,0.9993497344749106
shuffle_dyck2,1847ac36fe3e4f3480b2852b27ddced5,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,2b1fc78fc95e42ffa6ce9e60085730f6,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,3656ea98a09448a0b8079174de078b49,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,413036bb963f4170a198a52b475346b9,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,51d489178e4845b8a023c8852416bc67,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,5edc78eafab14c128a6a0df13f031217,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,6df8220878ea48edb9c1b8fa60f96f3f,5000,33,0.9956,0.3939393939393939,0.7180507602773778,0.7907155597771902,0.4365079365079365,0.9995935840468191
shuffle_dyck2,7ca3ff236b4a4967ace6497ffc9fc90b,5000,33,0.9916,0.06060606060606061,0.5466301021329741,0.5667333271898276,0.09523809523809523,0.998022109027853
shuffle_dyck2,8b2b84e1cc4643b08bceda94300c6b54,5000,33,0.9912,0.0,0.556808133823957,0.5846951630978042,0.11507936507936507,0.9985369025685489
shuffle_dyck2,95ddf322a7ff477b94edc9ac27be882a,5000,33,0.9996,0.9696969696969697,0.9880816908967986,0.9929385599608478,0.9761904761904762,0.9999729056031212
shuffle_dyck2,a414cc5b21bd4430ba5f149ad98591d8,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,b7b5e9bc8a714ee98d5764c124f40f55,5000,33,0.996,0.7878787878787878,0.8919630277601449,0.8829079661655699,0.7857142857142857,0.9982117698060041
shuffle_dyck2,c2d7c2f2bdb448e5b88b7a38218249f3,5000,33,0.9922,0.21212121212121213,0.6974508473235036,0.7348977624628696,0.3968253968253968,0.9980762978216104
shuffle_dyck2,cd859247f12644c29c0d4492c36569dc,5000,33,0.997,0.6363636363636364,0.8330082005707886,0.8776474238058515,0.6666666666666666,0.9993497344749106
shuffle_dyck2,dfa23e50563d47318b71301c06c863ab,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,ed0f81e65e1f4ec29dd04204d2214233,5000,33,0.9934,0.0,0.5,0.4982988605065615,0.0,1.0
shuffle_dyck2,f7ff830a474f4f4681d91cf8db86edad,5000,33,0.9982,0.8787878787878788,0.9519880836262109,0.9475781065530853,0.9047619047619048,0.9992142624905169
